img-content-orders src,img-content-orders src 2,fw-semibold,text-orders-price,details-card
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af5/IIN00259.png,"13,23 kWp","R$ 15.888,20","13.23kWp - R$ 1,20/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/66b0f709cd109c6b7bfd3254/IIN00241.png,"14,64 kWp","R$ 16.304,21","14.64kWp - R$ 1,11/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c892/IIN00188.png,"8,63 kWp","R$ 16.421,94","8.625kWp - R$ 1,90/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbc/IIN00250.png,"8,63 kWp","R$ 16.454,93","8.625kWp - R$ 1,91/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/IIN00221.png,"8,63 kWp","R$ 16.455,69","8.625kWp - R$ 1,91/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a5/SUNGROW-SG9.0RS-220V-3MPPT.png,"13,23 kWp","R$ 16.536,07","13.23kWp - R$ 1,25/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985d/IIN00366.png,"8,63 kWp","R$ 16.600,94","8.625kWp - R$ 1,92/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a2/IIN00218.png,"14,64 kWp","R$ 16.621,79","14.64kWp - R$ 1,14/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af6/IIN00260.png,"14,64 kWp","R$ 16.631,57","14.64kWp - R$ 1,14/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/67d831f583e66579a98c2abf/IIN00341.png,"14,64 kWp","R$ 16.638,67","14.64kWp - R$ 1,14/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68dbedcc54fa3ed05329e145/IMO00135.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985e/IIN00367.png,"14,64 kWp","R$ 16.824,66","14.64kWp - R$ 1,15/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/66b0f709cd109c6b7bfd3254/IIN00241.png,"14,49 kWp","R$ 17.143,99","14.49kWp - R$ 1,18/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/68232d495b841b183f6d54de/GROWATT-MIN7500TL-X2-220V-2MPPT.png,"10,60 kWp","R$ 17.296,38","10.6kWp - R$ 1,63/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a2/IIN00218.png,"14,49 kWp","R$ 17.461,58","14.49kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af6/IIN00260.png,"14,49 kWp","R$ 17.471,36","14.49kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/67d831f583e66579a98c2abf/IIN00341.png,"14,49 kWp","R$ 17.478,45","14.49kWp - R$ 1,21/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/68402e4a01caf92f5b9b739d/IIN00348.png,"10,60 kWp","R$ 17.583,14","10.6kWp - R$ 1,66/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68cbfb5b8434a2f72c363a4f/LONGI-630Wp_v2.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985e/IIN00367.png,"14,49 kWp","R$ 17.664,45","14.49kWp - R$ 1,22/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/678950349ecacc7047df66f5/IIN00319.png,"11,13 kWp","R$ 17.825,88","11.13kWp - R$ 1,60/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6865497d9f791c3bb354c6ee/IIN00368.png,"11,13 kWp","R$ 18.496,03","11.13kWp - R$ 1,66/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c890/IIN00185.png,"11,66 kWp","R$ 18.791,78","11.66kWp - R$ 1,61/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbb/IIN00242.png,"11,66 kWp","R$ 18.943,13","11.66kWp - R$ 1,62/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6865497d9f791c3bb354c6f0/IIN00370.png,"11,66 kWp","R$ 19.254,11","11.66kWp - R$ 1,65/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/678191649fe6a400e32b7da9/IIN00305.png,"10,93 kWp","R$ 20.830,54","10.925kWp - R$ 1,91/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/678950349ecacc7047df66f5/IIN00319.png,"10,93 kWp","R$ 20.852,25","10.925kWp - R$ 1,91/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/68232d495b841b183f6d54de/GROWATT-MIN7500TL-X2-220V-2MPPT.png,"10,93 kWp","R$ 21.033,80","10.925kWp - R$ 1,93/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af5/IIN00259.png,"13,25 kWp","R$ 21.041,24","13.25kWp - R$ 1,59/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/68402e4a01caf92f5b9b739d/IIN00348.png,"10,93 kWp","R$ 21.320,55","10.925kWp - R$ 1,95/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6865497d9f791c3bb354c6ee/IIN00368.png,"10,93 kWp","R$ 21.522,39","10.925kWp - R$ 1,97/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a5/SUNGROW-SG9.0RS-220V-3MPPT.png,"13,25 kWp","R$ 21.689,11","13.25kWp - R$ 1,64/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c890/IIN00185.png,"11,50 kWp","R$ 22.052,27","11.5kWp - R$ 1,92/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6691a7697f99e1700d66acbb/IIN00242.png,"11,50 kWp","R$ 22.203,62","11.5kWp - R$ 1,93/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6865497d9f791c3bb354c6f0/IIN00370.png,"11,50 kWp","R$ 22.514,61","11.5kWp - R$ 1,96/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/66b0f709cd109c6b7bfd3254/IIN00241.png,"14,84 kWp","R$ 23.227,97","14.84kWp - R$ 1,57/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a2/IIN00218.png,"14,84 kWp","R$ 23.545,55","14.84kWp - R$ 1,59/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af6/IIN00260.png,"14,84 kWp","R$ 23.555,34","14.84kWp - R$ 1,59/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/68500752d2d60d325a684b96/PAINEL-BYD-BYD-530W-MLK-36---530W.png,https://prod-platform-api.s3.amazonaws.com/components/68654277371780ce1447985e/IIN00367.png,"14,84 kWp","R$ 23.748,43","14.84kWp - R$ 1,60/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/66880a777bc71b60358a5af5/IIN00259.png,"13,22 kWp","R$ 25.004,13","13.225kWp - R$ 1,89/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a5/SUNGROW-SG9.0RS-220V-3MPPT.png,"13,22 kWp","R$ 25.652,00","13.225kWp - R$ 1,94/ Wp"
https://prod-platform-api.s3.amazonaws.com/components/66d778fb02c2dc75cdab12df/IMO00093.png,https://prod-platform-api.s3.amazonaws.com/components/67d831f583e66579a98c2abf/IIN00341.png,"14,38 kWp","R$ 27.282,53","14.375kWp - R$ 1,90/ Wp"
